1,33566024,0
2,33566024,0
3,33566024,0
4,33566024,0
5,33566024,0
6,33566024,0
7,33566024,0
8,33566024,0
9,33566024,0
10,33566024,0
11,33566024,0
12,33566024,0
13,33566024,0
14,33566024,0
15,33566024,0
16,33566024,0
17,33566024,0
18,33566024,0
19,33566024,0
20,33566024,0
21,33566024,0
22,33566024,0
23,33566024,0
24,33566024,0
25,33566024,0
26,33566024,0
27,33566024,0
28,33566024,0
29,33566024,0
30,33566024,0
31,33566024,0
32,33566024,0
33,33566024,0
34,33566024,0
35,33566024,0
36,33566024,0
37,33566024,0
38,33566024,0
39,33566024,0
40,33566024,0
41,33566024,0
42,33566024,0
43,33566024,0
44,33566024,0
45,33566024,0
46,33566024,0
47,33566024,0
48,33566024,0
49,33566024,0
50,33566024,0
51,33566024,0
52,33566024,0
53,33566024,0
54,33566024,0
55,33566024,0
56,33566024,0
57,33566024,0
58,33566024,0
59,33566024,0
60,33566024,0
61,33836717,0
62,33836717,0
63,33836717,0
64,33836717,0
65,33836717,0
66,33836717,0
67,33836717,0
68,33836717,0
69,33836717,0
70,33836717,0
71,33836717,0
72,33836717,0
73,33836717,0
74,33836717,0
75,33836717,0
76,33836717,0
77,33836717,0
78,33836717,0
79,33836717,0
80,33836717,0
81,33836717,0
82,33836717,0
83,33836717,0
84,33836717,0
85,33836717,0
86,33836717,0
87,33836717,0
88,33836717,0
89,33836717,0
90,33836717,0
91,33836717,0
92,33836717,0
93,33836717,0
94,33836717,0
95,33836717,0
96,33836717,0
97,33836717,0
98,33836717,0
99,33836717,0
100,33836717,0
101,33836717,0
102,33836717,0
103,33836717,0
104,33836717,0
105,33836717,0
106,33836717,0
107,33836717,0
108,33836717,0
109,33836717,0
110,33836717,0
111,33836717,0
112,33836717,0
113,33836717,0
114,33836717,0
115,33836717,0
116,33836717,0
117,33836717,0
118,33836717,0
119,33836717,0
120,33836717,0
121,33836717,0
122,33836717,0
123,33836717,0
124,33836717,0
125,33836717,0
126,33836717,0
127,33836717,0
128,33836717,0
129,33836717,0
130,33836717,0
131,33836717,0
132,33836717,0
133,33836717,0
134,33836717,0
135,33836717,0
136,33836717,0
137,33836717,0
138,33836717,0
139,33836717,0
140,33836717,0
141,33836717,0
142,33836717,0
143,33836717,0
144,33836717,0
145,33836717,0
146,33836717,0
147,33836717,0
148,33836717,0
149,33836717,0
150,33836717,0
151,21538461,10
152,21538461,10
153,21538461,10
154,21538461,10
155,21538461,10
156,21538461,10
157,21538461,10
158,21538461,10
159,21538461,10
160,21538461,10
161,21538461,10
162,21538461,10
163,21538461,10
164,21538461,10
165,21538461,10
166,21538461,10
167,21538461,10
168,21538461,10
169,21538461,10
170,21538461,10
171,21538461,10
172,21538461,10
173,21538461,10
174,21538461,10
175,21538461,10
176,21538461,10
177,21538461,10
178,21538461,10
179,21538461,10
180,21538461,10
181,21538461,10
182,21538461,10
183,21538461,10
184,21538461,10
185,21538461,10
186,21538461,10
187,21538461,10
188,21538461,10
189,21538461,10
190,21538461,10
191,21538461,10
192,21538461,10
193,21538461,10
194,21538461,10
195,21538461,10
196,21538461,10
197,21538461,10
198,21538461,10
199,21538461,10
200,21538461,10
201,21538461,10
202,21538461,10
203,21538461,10
204,21538461,10
205,21538461,10
206,21538461,10
207,21538461,10
208,21538461,10
209,21538461,10
210,21538461,10
211,21538461,10
212,21538461,10
213,21538461,10
214,21538461,10
215,21538461,10
216,13636363,30
217,20454545,20
218,20454545,20
219,20454545,20
220,13636363,30
221,20454545,20
222,13636363,30
223,20454545,20
224,20454545,20
225,20454545,20
226,13636363,30
227,20454545,20
228,20454545,20
229,13636363,30
230,13636363,30
231,13636363,30
232,20454545,20
233,20454545,20
234,13636363,30
235,20454545,20
236,20454545,20
237,20454545,20
238,20454545,20
239,20454545,20
240,20454545,20
241,20454545,20
242,20454545,20
243,13636363,30
244,13636363,30
245,20454545,20
246,20454545,20
247,20454545,20
248,20454545,20
249,20454545,20
250,13636363,30
251,20454545,20
252,13636363,30
253,20454545,20
254,13636363,30
255,13636363,30
256,20454545,20
257,20454545,20
258,20454545,20
259,13636363,30
260,20454545,20
261,20454545,20
262,20454545,20
263,13636363,30
264,13636363,30
265,13636363,30
266,20317330,70
267,23703551,60
268,23703551,60
269,23703551,60
270,23703551,60
271,20317330,70
272,20317330,70
273,20317330,70
274,14222131,100
275,14222131,100
276,20317330,70
277,20317330,70
278,20317330,70
279,23703551,60
280,17777663,80
281,20317330,70
282,17777663,80
283,20317330,70
284,20317330,70
285,17777663,80
286,15802367,90
287,17777663,80
288,20317330,70
289,23703551,60
290,23703551,60
291,23703551,60
292,17777663,80
293,14222131,100
294,20317330,70
295,20317330,70
296,17777663,80
297,20317330,70
298,20317330,70
299,23703551,60
300,12929210,110
301,23703551,60
302,20317330,70
303,23703551,60
304,15802367,90
305,20317330,70
306,11295487,160
307,12909128,140
308,11295487,160
309,13902138,130
310,13902138,130
311,12048519,150
312,12909128,140
313,10040433,180
314,12909128,140
315,12048519,150
316,10040433,180
317,10040433,180
318,13902138,130
319,12909128,140
320,10631046,170
321,9036389,200
322,12909128,140
323,12909128,140
324,13902138,130
325,11295487,160
326,12048519,150
327,13902138,130
328,12909128,140
329,10040433,180
330,8214899,220
331,8606085,210
332,12909128,140
333,8214899,220
334,12909128,140
335,8214899,220
336,8606085,210
337,13902138,130
338,8606085,210
339,10040433,180
340,10040433,180
341,3721877,1220
342,449815310,500
343,5675862,800
344,7443754,610
345,4495732,1010
346,9081380,500
347,7567816,600
348,8732096,520
349,2967771,1530
350,4540690,1000
